timestamp,pod,cpu_usage,cpu_usage_request,memory_usage,memory_usage_request,network_speed_in,network_speed_out,container orchetrator,container runtime
10:48:12,calico-node-wc5jb,0.049908,19.963201,213434368.0,,3915.440062,612.104689,Kubernetes,containerd
10:48:12,calico-kube-controllers-8d95b6db8-4ssp8,0.009399,,19832832.0,,103.8813,66.72172,Kubernetes,containerd
10:48:22,metrics-server-68d7746867-5xlvt,0.012191,0.0,31264768.0,14.908203,236.321061,378.512473,Kubernetes,containerd
10:48:22,local-path-provisioner-65d5864f8d-knvp8,0.000411,,11698176.0,,11.198657,2.785539,Kubernetes,containerd
10:48:22,kube-state-metrics-5644fd8b69-6xcns,0.004503,,34578432.0,,628.485896,12507.019253,Kubernetes,containerd
10:48:22,kube-scheduler-bupt-3a,0.004846,4.845575,25665536.0,,3774.261053,591.423404,Kubernetes,containerd
10:48:22,kube-proxy-pn9xg,0.000302,,20922368.0,,2982.521626,487.313243,Kubernetes,containerd
10:48:22,kube-controller-manager-bupt-3a,0.033572,16.786049,58200064.0,,3924.514988,576.363636,Kubernetes,containerd
10:48:22,kube-apiserver-bupt-3a,0.128679,51.471638,350650368.0,,3485.839711,592.208303,Kubernetes,containerd
10:48:22,etcd-bupt-3a,0.046563,0.0,54145024.0,51.636719,3569.903604,577.015807,Kubernetes,containerd
10:48:22,coredns-5dd5756b68-sjhjq,0.006534,0.0,25554944.0,34.815848,139.149325,111.544869,Kubernetes,containerd
10:48:22,coredns-5dd5756b68-c94dh,0.006532,0.0,24080384.0,32.80692,106.038673,79.826401,Kubernetes,containerd
10:48:22,calico-node-wc5jb,0.050729,20.291572,213434368.0,,3716.500843,568.723251,Kubernetes,containerd
10:48:22,calico-kube-controllers-8d95b6db8-4ssp8,0.007463,,19832832.0,,115.471471,74.39039,Kubernetes,containerd
10:48:32,metrics-server-68d7746867-5xlvt,0.012669,0.0,31264768.0,14.908203,216.378766,368.363059,Kubernetes,containerd
10:48:32,local-path-provisioner-65d5864f8d-knvp8,0.000216,,11698176.0,,10.020393,2.49251,Kubernetes,containerd
10:48:32,kube-state-metrics-5644fd8b69-6xcns,0.005513,,34594816.0,,757.073996,14211.246553,Kubernetes,containerd
10:48:32,kube-scheduler-bupt-3a,0.007704,7.704148,25661440.0,,2845.076831,495.878606,Kubernetes,containerd
10:48:32,kube-proxy-pn9xg,0.000297,,20922368.0,,3595.445275,555.361999,Kubernetes,containerd
10:48:32,kube-controller-manager-bupt-3a,0.033572,16.786049,58200064.0,,3337.108847,493.315073,Kubernetes,containerd
10:48:32,etcd-bupt-3a,0.059486,0.0,54169600.0,51.660156,2693.566248,422.101258,Kubernetes,containerd
10:48:32,coredns-5dd5756b68-sjhjq,0.006344,0.0,25554944.0,34.815848,140.185862,106.442008,Kubernetes,containerd
10:48:32,coredns-5dd5756b68-c94dh,0.006532,0.0,24080384.0,32.80692,136.957076,106.132977,Kubernetes,containerd
10:48:32,calico-node-wc5jb,0.052097,20.838834,213348352.0,,3682.553598,572.794607,Kubernetes,containerd
10:48:32,calico-kube-controllers-8d95b6db8-4ssp8,0.008116,,19832832.0,,96.679219,62.420789,Kubernetes,containerd
10:48:32,kube-apiserver-bupt-3a,0.101854,40.743429,350650368.0,,3618.128552,555.377229,Kubernetes,containerd
10:48:42,kube-apiserver-bupt-3a,0.144874,57.949446,350650368.0,,3603.456751,508.298977,Kubernetes,containerd
10:48:42,metrics-server-68d7746867-5xlvt,0.010208,0.0,31268864.0,14.910156,251.521976,428.182538,Kubernetes,containerd
10:48:42,local-path-provisioner-65d5864f8d-knvp8,0.000185,,11698176.0,,3.45,0.825,Kubernetes,containerd
10:48:42,kube-state-metrics-5644fd8b69-6xcns,0.004981,,34619392.0,,625.318921,12283.11164,Kubernetes,containerd
10:48:42,kube-scheduler-bupt-3a,0.006849,6.848705,25665536.0,,3580.736172,481.517343,Kubernetes,containerd
10:48:42,kube-proxy-pn9xg,0.000296,,20922368.0,,3511.772976,508.783992,Kubernetes,containerd
10:48:42,coredns-5dd5756b68-sjhjq,0.006176,0.0,25550848.0,34.810268,114.867864,86.118554,Kubernetes,containerd
10:48:42,etcd-bupt-3a,0.058814,0.0,54169600.0,51.660156,3327.569116,477.294016,Kubernetes,containerd
10:48:42,coredns-5dd5756b68-c94dh,0.006408,0.0,23818240.0,32.449777,139.481628,114.145935,Kubernetes,containerd
10:48:42,calico-node-wc5jb,0.052754,21.101716,213348352.0,,3693.984065,530.248502,Kubernetes,containerd
10:48:42,calico-kube-controllers-8d95b6db8-4ssp8,0.008739,,19836928.0,,124.889063,80.64849,Kubernetes,containerd
10:48:42,kube-controller-manager-bupt-3a,0.034367,17.18358,58200064.0,,3538.416365,522.967907,Kubernetes,containerd
10:48:52,kube-scheduler-bupt-3a,0.006849,6.848705,25665536.0,,3420.517314,464.230962,Kubernetes,containerd
10:48:52,metrics-server-68d7746867-5xlvt,0.008044,0.0,31268864.0,14.910156,252.436046,384.932284,Kubernetes,containerd
10:48:52,kube-proxy-pn9xg,0.000341,,20922368.0,,3359.2747,442.596162,Kubernetes,containerd
10:48:52,local-path-provisioner-65d5864f8d-knvp8,0.000143,,11702272.0,,5.045806,3.328085,Kubernetes,containerd
10:48:52,kube-state-metrics-5644fd8b69-6xcns,0.00565,,31801344.0,,633.129893,12433.974471,Kubernetes,containerd
10:48:52,kube-controller-manager-bupt-3a,0.028643,14.322896,58200064.0,,3458.710845,445.955989,Kubernetes,containerd
10:48:52,coredns-5dd5756b68-c94dh,0.006983,0.0,23826432.0,32.460938,146.898721,117.503856,Kubernetes,containerd
10:48:52,etcd-bupt-3a,0.04898,0.0,54169600.0,51.660156,3476.93365,436.698449,Kubernetes,containerd
10:48:52,coredns-5dd5756b68-sjhjq,0.00637,0.0,25427968.0,34.642857,140.599799,112.462404,Kubernetes,containerd
10:48:52,calico-node-wc5jb,0.055057,22.022953,213340160.0,,3439.352765,443.39007,Kubernetes,containerd
10:48:52,calico-kube-controllers-8d95b6db8-4ssp8,0.009043,,19836928.0,,117.667121,77.089965,Kubernetes,containerd
10:48:52,kube-apiserver-bupt-3a,0.140372,56.148649,350781440.0,,2970.904255,382.912536,Kubernetes,containerd
10:49:02,metrics-server-68d7746867-5xlvt,0.009682,0.0,31268864.0,14.910156,156.405992,243.656162,Kubernetes,containerd
10:49:02,local-path-provisioner-65d5864f8d-knvp8,0.000106,,11702272.0,,7.848536,4.059588,Kubernetes,containerd
10:49:02,kube-state-metrics-5644fd8b69-6xcns,0.004812,,31801344.0,,761.815471,14280.461671,Kubernetes,containerd
10:49:02,kube-scheduler-bupt-3a,0.007129,7.128912,25661440.0,,2741.840733,362.425497,Kubernetes,containerd
10:49:02,kube-proxy-pn9xg,0.000421,,20922368.0,,2610.090505,335.666578,Kubernetes,containerd
10:49:02,kube-controller-manager-bupt-3a,0.034825,17.412689,58200064.0,,3161.651365,426.548155,Kubernetes,containerd
10:49:02,kube-apiserver-bupt-3a,0.151791,60.716516,350670848.0,,3743.495365,439.321513,Kubernetes,containerd
10:49:02,etcd-bupt-3a,0.060809,0.0,54206464.0,51.695312,3476.93365,436.698449,Kubernetes,containerd
10:49:02,coredns-5dd5756b68-sjhjq,0.006338,0.0,25427968.0,34.642857,142.203913,110.175077,Kubernetes,containerd
10:49:02,coredns-5dd5756b68-c94dh,0.006983,0.0,23826432.0,32.460938,121.633915,93.948628,Kubernetes,containerd
10:49:02,calico-node-wc5jb,0.055913,22.365361,213340160.0,,2981.494749,394.43519,Kubernetes,containerd
10:49:02,calico-kube-controllers-8d95b6db8-4ssp8,0.010427,,19832832.0,,115.30106,74.215424,Kubernetes,containerd
10:49:12,metrics-server-68d7746867-5xlvt,0.009883,0.0,31268864.0,14.910156,248.311225,398.439416,Kubernetes,containerd
10:49:12,local-path-provisioner-65d5864f8d-knvp8,0.000153,,11698176.0,,9.975458,4.347734,Kubernetes,containerd
10:49:12,kube-state-metrics-5644fd8b69-6xcns,0.005758,,31805440.0,,640.836705,12727.593528,Kubernetes,containerd
10:49:12,kube-scheduler-bupt-3a,0.006966,6.965781,25661440.0,,3563.629968,473.483828,Kubernetes,containerd
10:49:12,kube-proxy-pn9xg,0.000275,,20922368.0,,3672.724946,466.570273,Kubernetes,containerd
10:49:12,kube-controller-manager-bupt-3a,0.033751,16.875449,58200064.0,,3580.094653,475.833266,Kubernetes,containerd
10:49:12,etcd-bupt-3a,0.057878,0.0,54116352.0,51.609375,3788.998358,464.798553,Kubernetes,containerd
10:49:12,coredns-5dd5756b68-sjhjq,0.005995,0.0,25423872.0,34.637277,142.088035,116.131163,Kubernetes,containerd
10:49:12,coredns-5dd5756b68-c94dh,0.005885,0.0,23826432.0,32.460938,141.407918,112.404551,Kubernetes,containerd
10:49:12,calico-node-wc5jb,0.043712,17.484904,213340160.0,,3526.576059,466.564815,Kubernetes,containerd
10:49:12,calico-kube-controllers-8d95b6db8-4ssp8,0.009332,,19832832.0,,119.208667,87.828545,Kubernetes,containerd
10:49:12,kube-apiserver-bupt-3a,0.108461,43.384452,350535680.0,,2785.867657,326.916223,Kubernetes,containerd
10:49:22,kube-apiserver-bupt-3a,0.132978,53.191303,350535680.0,,3660.012377,480.985996,Kubernetes,containerd
10:49:22,metrics-server-68d7746867-5xlvt,0.010424,0.0,31268864.0,14.910156,252.805948,390.538601,Kubernetes,containerd
10:49:22,local-path-provisioner-65d5864f8d-knvp8,0.000177,,11698176.0,,9.95,2.475,Kubernetes,containerd
10:49:22,kube-state-metrics-5644fd8b69-6xcns,0.005591,,31830016.0,,765.019795,15617.964573,Kubernetes,containerd
10:49:22,kube-scheduler-bupt-3a,0.007665,7.665319,25661440.0,,2846.963494,387.470185,Kubernetes,containerd
10:49:22,kube-proxy-pn9xg,0.000219,,20922368.0,,3029.283514,446.289456,Kubernetes,containerd
10:49:22,coredns-5dd5756b68-sjhjq,0.004756,0.0,25423872.0,34.637277,143.518433,114.074473,Kubernetes,containerd
10:49:22,etcd-bupt-3a,0.058277,0.0,54116352.0,51.609375,3607.530197,503.396871,Kubernetes,containerd
10:49:22,coredns-5dd5756b68-c94dh,0.005642,0.0,23830528.0,32.466518,134.32884,107.07605,Kubernetes,containerd
10:49:22,calico-node-wc5jb,0.052645,21.058025,213348352.0,,3670.03521,496.43788,Kubernetes,containerd
10:49:22,calico-kube-controllers-8d95b6db8-4ssp8,0.009014,,19832832.0,,111.385928,88.287136,Kubernetes,containerd
10:49:22,kube-controller-manager-bupt-3a,0.033226,16.613086,58200064.0,,3675.546701,496.251517,Kubernetes,containerd
10:49:32,metrics-server-68d7746867-5xlvt,0.005918,0.0,31268864.0,14.910156,294.81784,428.8916,Kubernetes,containerd
10:49:32,kube-scheduler-bupt-3a,0.007301,7.300611,25665536.0,,3849.177535,535.134416,Kubernetes,containerd
10:49:32,kube-proxy-pn9xg,0.000713,,20934656.0,,3528.097731,519.757126,Kubernetes,containerd
10:49:32,local-path-provisioner-65d5864f8d-knvp8,0.000189,,11698176.0,,9.174312,2.282052,Kubernetes,containerd
10:49:32,kube-state-metrics-5644fd8b69-6xcns,0.004723,,31830016.0,,724.990233,13997.864305,Kubernetes,containerd
10:49:32,kube-controller-manager-bupt-3a,0.033408,16.703861,58204160.0,,3172.143714,446.853159,Kubernetes,containerd
10:49:32,coredns-5dd5756b68-sjhjq,0.005661,0.0,25423872.0,34.637277,149.881013,113.094226,Kubernetes,containerd
10:49:32,etcd-bupt-3a,0.054004,0.0,53968896.0,51.46875,3593.583684,516.119235,Kubernetes,containerd
10:49:32,coredns-5dd5756b68-c94dh,0.003959,0.0,23834624.0,32.472098,134.917543,108.275981,Kubernetes,containerd
10:49:32,calico-node-wc5jb,0.046543,18.617017,213344256.0,,3126.910777,422.97059,Kubernetes,containerd
10:49:32,calico-kube-controllers-8d95b6db8-4ssp8,0.01112,,19832832.0,,124.814585,99.652094,Kubernetes,containerd
10:49:32,kube-apiserver-bupt-3a,0.123954,49.581406,350527488.0,,3476.126651,509.632867,Kubernetes,containerd
10:49:42,metrics-server-68d7746867-5xlvt,0.009169,0.0,31383552.0,14.964844,252.606867,377.778693,Kubernetes,containerd
10:49:42,local-path-provisioner-65d5864f8d-knvp8,0.000155,,11702272.0,,3.566881,0.853036,Kubernetes,containerd
10:49:42,kube-state-metrics-5644fd8b69-6xcns,0.00441,,33296384.0,,790.921938,16058.880486,Kubernetes,containerd
10:49:42,kube-scheduler-bupt-3a,0.007605,7.605296,25665536.0,,3714.39478,525.186634,Kubernetes,containerd
10:49:42,kube-proxy-pn9xg,0.000544,,20930560.0,,3821.144396,538.841901,Kubernetes,containerd
10:49:42,kube-controller-manager-bupt-3a,0.031444,15.722248,58208256.0,,3251.013491,458.009325,Kubernetes,containerd
10:49:42,etcd-bupt-3a,0.046239,0.0,53985280.0,51.484375,3653.259249,533.39734,Kubernetes,containerd
10:49:42,coredns-5dd5756b68-sjhjq,0.005157,0.0,25423872.0,34.637277,141.360442,109.035035,Kubernetes,containerd
10:49:42,coredns-5dd5756b68-c94dh,0.00408,0.0,23834624.0,32.472098,135.102505,111.281373,Kubernetes,containerd
10:49:42,calico-node-wc5jb,0.045688,18.275332,213491712.0,,3766.720867,524.688347,Kubernetes,containerd
10:49:42,calico-kube-controllers-8d95b6db8-4ssp8,0.007807,,19832832.0,,137.278459,103.734958,Kubernetes,containerd
10:49:42,kube-apiserver-bupt-3a,0.117458,46.983322,350556160.0,,3355.773846,530.107328,Kubernetes,containerd
10:49:52,kube-proxy-pn9xg,0.000671,,20926464.0,,3415.656447,515.389656,Kubernetes,containerd
10:49:52,local-path-provisioner-65d5864f8d-knvp8,0.000157,,11702272.0,,7.856208,5.802881,Kubernetes,containerd
10:49:52,kube-state-metrics-5644fd8b69-6xcns,0.003792,,33296384.0,,771.209719,15543.755991,Kubernetes,containerd
10:49:52,kube-scheduler-bupt-3a,0.007752,7.752304,25673728.0,,3531.979223,514.789826,Kubernetes,containerd
10:49:52,metrics-server-68d7746867-5xlvt,0.007122,0.0,31383552.0,14.964844,278.795322,441.22807,Kubernetes,containerd
10:49:52,kube-controller-manager-bupt-3a,0.031394,15.696955,58208256.0,,3376.350892,505.845582,Kubernetes,containerd
10:49:52,coredns-5dd5756b68-sjhjq,0.005191,0.0,25423872.0,34.637277,141.360442,109.035035,Kubernetes,containerd
10:49:52,etcd-bupt-3a,0.044132,0.0,53870592.0,51.375,3375.999667,510.471019,Kubernetes,containerd
10:49:52,coredns-5dd5756b68-c94dh,0.004468,0.0,23830528.0,32.466518,147.898578,114.492892,Kubernetes,containerd
10:49:52,calico-node-wc5jb,0.029576,11.8303,213491712.0,,3754.807309,511.690475,Kubernetes,containerd
10:49:52,calico-kube-controllers-8d95b6db8-4ssp8,0.010894,,19832832.0,,143.653438,98.848834,Kubernetes,containerd
10:49:52,kube-apiserver-bupt-3a,0.101973,40.789053,350564352.0,,3605.409911,520.734161,Kubernetes,containerd
10:50:02,kube-state-metrics-5644fd8b69-6xcns,0.003685,,33296384.0,,792.307027,15492.474265,Kubernetes,containerd
10:50:02,kube-scheduler-bupt-3a,0.005611,5.611295,25673728.0,,2710.804238,398.36879,Kubernetes,containerd
10:50:02,kube-proxy-pn9xg,0.00024,,20926464.0,,3141.22687,414.878396,Kubernetes,containerd
10:50:02,kube-controller-manager-bupt-3a,0.030583,15.291288,58200064.0,,3465.27536,499.657593,Kubernetes,containerd
10:50:02,kube-apiserver-bupt-3a,0.101511,40.60422,350564352.0,,3605.409911,520.734161,Kubernetes,containerd
10:50:02,coredns-5dd5756b68-sjhjq,0.004204,0.0,25432064.0,34.648438,133.768116,108.710145,Kubernetes,containerd
10:50:02,coredns-5dd5756b68-c94dh,0.003651,0.0,23830528.0,32.466518,147.898578,114.492892,Kubernetes,containerd
10:50:02,calico-node-wc5jb,0.046749,18.699437,213499904.0,,3331.381819,500.920295,Kubernetes,containerd
10:50:02,calico-kube-controllers-8d95b6db8-4ssp8,0.010055,,19836928.0,,142.70674,94.044374,Kubernetes,containerd
10:50:02,local-path-provisioner-65d5864f8d-knvp8,0.000517,,11702272.0,,10.612443,5.285969,Kubernetes,containerd
10:50:02,etcd-bupt-3a,0.044132,0.0,53870592.0,51.375,3125.577169,441.154625,Kubernetes,containerd
10:50:02,metrics-server-68d7746867-5xlvt,0.00724,0.0,31444992.0,14.994141,297.44636,471.246329,Kubernetes,containerd
