timestamp,pod,value
10:48:12Z,calico-kube-controllers-8d95b6db8-4ssp8,0.009399
10:48:12Z,calico-node-wc5jb,0.049908
10:48:12Z,etcd-bupt-3a,0.057245
10:48:12Z,kube-proxy-pn9xg,0.000294
10:48:12Z,kube-scheduler-bupt-3a,0.007817
10:48:12Z,kube-state-metrics-5644fd8b69-6xcns,0.005819
10:48:12Z,metrics-server-68d7746867-5xlvt,0.012003
10:48:22Z,kube-apiserver-bupt-3a,0.128679
10:48:22Z,kube-scheduler-bupt-3a,0.004846
10:48:22Z,kube-state-metrics-5644fd8b69-6xcns,0.004503
10:48:22Z,metrics-server-68d7746867-5xlvt,0.012191
10:48:22Z,calico-kube-controllers-8d95b6db8-4ssp8,0.007463
10:48:22Z,etcd-bupt-3a,0.046563
10:48:22Z,coredns-5dd5756b68-c94dh,0.006532
10:48:22Z,kube-controller-manager-bupt-3a,0.033572
10:48:22Z,kube-proxy-pn9xg,0.000302
10:48:22Z,local-path-provisioner-65d5864f8d-knvp8,0.000411
10:48:22Z,calico-node-wc5jb,0.050729
10:48:22Z,coredns-5dd5756b68-sjhjq,0.006534
10:48:32Z,calico-node-wc5jb,0.052097
10:48:32Z,coredns-5dd5756b68-c94dh,0.006532
10:48:32Z,kube-apiserver-bupt-3a,0.101854
10:48:32Z,kube-scheduler-bupt-3a,0.007704
10:48:32Z,local-path-provisioner-65d5864f8d-knvp8,0.000216
10:48:32Z,calico-kube-controllers-8d95b6db8-4ssp8,0.008116
10:48:32Z,etcd-bupt-3a,0.059486
10:48:32Z,kube-controller-manager-bupt-3a,0.033572
10:48:32Z,kube-proxy-pn9xg,0.000297
10:48:32Z,kube-state-metrics-5644fd8b69-6xcns,0.005513
10:48:32Z,metrics-server-68d7746867-5xlvt,0.012669
10:48:32Z,coredns-5dd5756b68-sjhjq,0.006344
10:48:42Z,etcd-bupt-3a,0.058814
10:48:42Z,kube-controller-manager-bupt-3a,0.034367
10:48:42Z,kube-proxy-pn9xg,0.000296
10:48:42Z,kube-state-metrics-5644fd8b69-6xcns,0.004981
10:48:42Z,kube-scheduler-bupt-3a,0.006849
10:48:42Z,local-path-provisioner-65d5864f8d-knvp8,0.000185
10:48:42Z,metrics-server-68d7746867-5xlvt,0.010208
10:48:42Z,calico-kube-controllers-8d95b6db8-4ssp8,0.008739
10:48:42Z,calico-node-wc5jb,0.052754
10:48:42Z,coredns-5dd5756b68-sjhjq,0.006176
10:48:42Z,coredns-5dd5756b68-c94dh,0.006408
10:48:42Z,kube-apiserver-bupt-3a,0.144874
10:48:52Z,calico-kube-controllers-8d95b6db8-4ssp8,0.009043
10:48:52Z,calico-node-wc5jb,0.055057
10:48:52Z,metrics-server-68d7746867-5xlvt,0.008044
10:48:52Z,kube-scheduler-bupt-3a,0.006849
10:48:52Z,kube-state-metrics-5644fd8b69-6xcns,0.005650
10:48:52Z,coredns-5dd5756b68-sjhjq,0.006370
10:48:52Z,coredns-5dd5756b68-c94dh,0.006983
10:48:52Z,etcd-bupt-3a,0.048980
10:48:52Z,kube-apiserver-bupt-3a,0.140372
10:48:52Z,kube-controller-manager-bupt-3a,0.028643
10:48:52Z,kube-proxy-pn9xg,0.000341
10:48:52Z,local-path-provisioner-65d5864f8d-knvp8,0.000143
10:49:02Z,coredns-5dd5756b68-sjhjq,0.006338
10:49:02Z,coredns-5dd5756b68-c94dh,0.006983
10:49:02Z,etcd-bupt-3a,0.060809
10:49:02Z,kube-apiserver-bupt-3a,0.151791
10:49:02Z,kube-proxy-pn9xg,0.000421
10:49:02Z,kube-scheduler-bupt-3a,0.007129
10:49:02Z,kube-state-metrics-5644fd8b69-6xcns,0.004812
10:49:02Z,calico-kube-controllers-8d95b6db8-4ssp8,0.010427
10:49:02Z,kube-controller-manager-bupt-3a,0.034825
10:49:02Z,local-path-provisioner-65d5864f8d-knvp8,0.000106
10:49:02Z,metrics-server-68d7746867-5xlvt,0.009682
10:49:02Z,calico-node-wc5jb,0.055913
10:49:12Z,kube-controller-manager-bupt-3a,0.033751
10:49:12Z,kube-state-metrics-5644fd8b69-6xcns,0.005758
10:49:12Z,local-path-provisioner-65d5864f8d-knvp8,0.000153
10:49:12Z,calico-node-wc5jb,0.043712
10:49:12Z,coredns-5dd5756b68-c94dh,0.005885
10:49:12Z,etcd-bupt-3a,0.057878
10:49:12Z,kube-proxy-pn9xg,0.000275
10:49:12Z,kube-scheduler-bupt-3a,0.006966
10:49:12Z,metrics-server-68d7746867-5xlvt,0.009883
10:49:12Z,calico-kube-controllers-8d95b6db8-4ssp8,0.009332
10:49:12Z,coredns-5dd5756b68-sjhjq,0.005995
10:49:12Z,kube-apiserver-bupt-3a,0.108461
10:49:22Z,coredns-5dd5756b68-c94dh,0.005642
10:49:22Z,kube-controller-manager-bupt-3a,0.033226
10:49:22Z,kube-state-metrics-5644fd8b69-6xcns,0.005591
10:49:22Z,kube-scheduler-bupt-3a,0.007665
10:49:22Z,local-path-provisioner-65d5864f8d-knvp8,0.000177
10:49:22Z,calico-kube-controllers-8d95b6db8-4ssp8,0.009014
10:49:22Z,calico-node-wc5jb,0.052645
10:49:22Z,coredns-5dd5756b68-sjhjq,0.004756
10:49:22Z,etcd-bupt-3a,0.058277
10:49:22Z,kube-apiserver-bupt-3a,0.132978
10:49:22Z,kube-proxy-pn9xg,0.000219
10:49:22Z,metrics-server-68d7746867-5xlvt,0.010424
10:49:32Z,calico-node-wc5jb,0.046543
10:49:32Z,coredns-5dd5756b68-c94dh,0.003959
10:49:32Z,etcd-bupt-3a,0.054004
