 timestamp,pod,value
10:47:12Z,local-path-provisioner-65d5864f8d-knvp8,11698176.000000
10:47:12Z,calico-kube-controllers-8d95b6db8-4ssp8,19836928.000000
10:47:12Z,calico-node-wc5jb,213434368.000000
10:47:12Z,etcd-bupt-3a,54210560.000000
10:47:12Z,kube-proxy-pn9xg,21118976.000000
10:47:12Z,metrics-server-68d7746867-5xlvt,24608768.000000
10:47:22Z,local-path-provisioner-65d5864f8d-knvp8,11698176.000000
10:47:22Z,metrics-server-68d7746867-5xlvt,24608768.000000
10:47:22Z,calico-kube-controllers-8d95b6db8-4ssp8,19836928.000000
10:47:22Z,calico-node-wc5jb,213458944.000000
10:47:22Z,coredns-5dd5756b68-sjhjq,25640960.000000
10:47:22Z,coredns-5dd5756b68-c94dh,23900160.000000
10:47:22Z,etcd-bupt-3a,54087680.000000
10:47:22Z,kube-proxy-pn9xg,21123072.000000
10:47:22Z,kube-apiserver-bupt-3a,350801920.000000
10:47:22Z,kube-controller-manager-bupt-3a,58191872.000000
10:47:22Z,kube-scheduler-bupt-3a,25657344.000000
10:47:22Z,kube-state-metrics-5644fd8b69-6xcns,32153600.000000
10:47:32Z,calico-node-wc5jb,213458944.000000
10:47:32Z,etcd-bupt-3a,54087680.000000
10:47:32Z,kube-apiserver-bupt-3a,350511104.000000
10:47:32Z,kube-proxy-pn9xg,21123072.000000
10:47:32Z,metrics-server-68d7746867-5xlvt,24612864.000000
10:47:32Z,calico-kube-controllers-8d95b6db8-4ssp8,19832832.000000
10:47:32Z,coredns-5dd5756b68-sjhjq,25636864.000000
10:47:32Z,coredns-5dd5756b68-c94dh,23957504.000000
10:47:32Z,kube-controller-manager-bupt-3a,58191872.000000
10:47:32Z,kube-scheduler-bupt-3a,25657344.000000
10:47:32Z,kube-state-metrics-5644fd8b69-6xcns,32182272.000000
10:47:32Z,local-path-provisioner-65d5864f8d-knvp8,11698176.000000
10:47:42Z,coredns-5dd5756b68-sjhjq,25415680.000000
10:47:42Z,coredns-5dd5756b68-c94dh,24080384.000000
10:47:42Z,etcd-bupt-3a,54124544.000000
10:47:42Z,kube-apiserver-bupt-3a,350511104.000000
10:47:42Z,kube-scheduler-bupt-3a,25661440.000000
10:47:42Z,kube-state-metrics-5644fd8b69-6xcns,32403456.000000
10:47:42Z,metrics-server-68d7746867-5xlvt,24616960.000000
10:47:42Z,calico-kube-controllers-8d95b6db8-4ssp8,19832832.000000
10:47:42Z,calico-node-wc5jb,213434368.000000
10:47:42Z,kube-controller-manager-bupt-3a,58183680.000000
10:47:42Z,kube-proxy-pn9xg,21127168.000000
10:47:42Z,local-path-provisioner-65d5864f8d-knvp8,11698176.000000
10:47:52Z,calico-kube-controllers-8d95b6db8-4ssp8,19832832.000000
10:47:52Z,etcd-bupt-3a,54120448.000000
10:47:52Z,kube-apiserver-bupt-3a,350654464.000000
10:47:52Z,kube-controller-manager-bupt-3a,58183680.000000
10:47:52Z,metrics-server-68d7746867-5xlvt,24616960.000000
10:47:52Z,kube-state-metrics-5644fd8b69-6xcns,32403456.000000
10:47:52Z,local-path-provisioner-65d5864f8d-knvp8,11702272.000000
10:47:52Z,calico-node-wc5jb,213434368.000000
10:47:52Z,coredns-5dd5756b68-sjhjq,25415680.000000
10:47:52Z,coredns-5dd5756b68-c94dh,24162304.000000
10:47:52Z,kube-proxy-pn9xg,21118976.000000
10:47:52Z,kube-scheduler-bupt-3a,25661440.000000
10:48:02Z,kube-scheduler-bupt-3a,25657344.000000
10:48:02Z,kube-state-metrics-5644fd8b69-6xcns,34578432.000000
10:48:02Z,local-path-provisioner-65d5864f8d-knvp8,11702272.000000
10:48:02Z,calico-kube-controllers-8d95b6db8-4ssp8,19853312.000000
10:48:02Z,coredns-5dd5756b68-sjhjq,25411584.000000
10:48:02Z,coredns-5dd5756b68-c94dh,24162304.000000
10:48:02Z,etcd-bupt-3a,54120448.000000
10:48:02Z,kube-proxy-pn9xg,20922368.000000
10:48:02Z,metrics-server-68d7746867-5xlvt,31264768.000000
10:48:02Z,calico-node-wc5jb,213434368.000000
10:48:02Z,kube-apiserver-bupt-3a,350785536.000000
10:48:02Z,kube-controller-manager-bupt-3a,58195968.000000
10:48:12Z,coredns-5dd5756b68-sjhjq,25411584.000000
10:48:12Z,kube-controller-manager-bupt-3a,58195968.000000
10:48:12Z,kube-proxy-pn9xg,20922368.000000
10:48:12Z,local-path-provisioner-65d5864f8d-knvp8,11698176.000000
10:48:12Z,calico-kube-controllers-8d95b6db8-4ssp8,19832832.000000
10:48:12Z,calico-node-wc5jb,213434368.000000
10:48:12Z,coredns-5dd5756b68-c94dh,24215552.000000
10:48:12Z,etcd-bupt-3a,54145024.000000
10:48:12Z,kube-apiserver-bupt-3a,350785536.000000
10:48:12Z,kube-scheduler-bupt-3a,25665536.000000
10:48:12Z,kube-state-metrics-5644fd8b69-6xcns,34578432.000000
10:48:12Z,metrics-server-68d7746867-5xlvt,31264768.000000
10:48:22Z,local-path-provisioner-65d5864f8d-knvp8,11698176.000000
10:48:22Z,calico-node-wc5jb,213434368.000000
10:48:22Z,coredns-5dd5756b68-sjhjq,25554944.000000
10:48:22Z,coredns-5dd5756b68-c94dh,24080384.000000
10:48:22Z,kube-controller-manager-bupt-3a,58200064.000000
10:48:22Z,kube-scheduler-bupt-3a,25665536.000000
10:48:22Z,metrics-server-68d7746867-5xlvt,31264768.000000
10:48:22Z,calico-kube-controllers-8d95b6db8-4ssp8,19832832.000000
10:48:22Z,etcd-bupt-3a,54145024.000000
10:48:22Z,kube-apiserver-bupt-3a,350650368.000000
10:48:22Z,kube-proxy-pn9xg,20922368.000000
10:48:22Z,kube-state-metrics-5644fd8b69-6xcns,34578432.000000
10:48:32Z,kube-proxy-pn9xg,20922368.000000
10:48:32Z,kube-state-metrics-5644fd8b69-6xcns,34594816.000000
10:48:32Z,local-path-provisioner-65d5864f8d-knvp8,11698176.000000
10:48:32Z,calico-node-wc5jb,213348352.000000
10:48:32Z,coredns-5dd5756b68-sjhjq,25554944.000000
10:48:32Z,etcd-bupt-3a,54169600.000000
10:48:32Z,kube-controller-manager-bupt-3a,58200064.000000
10:48:32Z,kube-scheduler-bupt-3a,25661440.000000
10:48:32Z,metrics-server-68d7746867-5xlvt,31264768.000000
10:48:32Z,calico-kube-controllers-8d95b6db8-4ssp8,19832832.000000
10:48:32Z,coredns-5dd5756b68-c94dh,24080384.000000
10:48:32Z,kube-apiserver-bupt-3a,350650368.000000
10:48:42Z,calico-kube-controllers-8d95b6db8-4ssp8,19836928.000000
10:48:42Z,etcd-bupt-3a,54169600.000000
10:48:42Z,kube-apiserver-bupt-3a,350650368.000000
10:48:42Z,kube-controller-manager-bupt-3a,58200064.000000
10:48:42Z,kube-proxy-pn9xg,20922368.000000
10:48:42Z,kube-state-metrics-5644fd8b69-6xcns,34619392.000000
10:48:42Z,local-path-provisioner-65d5864f8d-knvp8,11698176.000000
10:48:42Z,calico-node-wc5jb,213348352.000000
10:48:42Z,coredns-5dd5756b68-sjhjq,25550848.000000
10:48:42Z,coredns-5dd5756b68-c94dh,23818240.000000
10:48:42Z,kube-scheduler-bupt-3a,25665536.000000
10:48:42Z,metrics-server-68d7746867-5xlvt,31268864.000000
10:48:52Z,calico-kube-controllers-8d95b6db8-4ssp8,19836928.000000
10:48:52Z,coredns-5dd5756b68-sjhjq,25427968.000000
10:48:52Z,coredns-5dd5756b68-c94dh,23826432.000000
10:48:52Z,kube-proxy-pn9xg,20922368.000000
10:48:52Z,kube-scheduler-bupt-3a,25665536.000000
10:48:52Z,kube-state-metrics-5644fd8b69-6xcns,31801344.000000
10:48:52Z,calico-node-wc5jb,213340160.000000
10:48:52Z,etcd-bupt-3a,54169600.000000
10:48:52Z,kube-apiserver-bupt-3a,350781440.000000
10:48:52Z,kube-controller-manager-bupt-3a,58200064.000000
10:48:52Z,local-path-provisioner-65d5864f8d-knvp8,11702272.000000
10:48:52Z,metrics-server-68d7746867-5xlvt,31268864.000000
10:49:02Z,calico-kube-controllers-8d95b6db8-4ssp8,19832832.000000
10:49:02Z,calico-node-wc5jb,213340160.000000
10:49:02Z,coredns-5dd5756b68-sjhjq,25427968.000000
10:49:02Z,coredns-5dd5756b68-c94dh,23826432.000000
10:49:02Z,kube-apiserver-bupt-3a,350670848.000000
10:49:02Z,kube-proxy-pn9xg,20922368.000000
10:49:02Z,kube-scheduler-bupt-3a,25661440.000000
10:49:02Z,local-path-provisioner-65d5864f8d-knvp8,11702272.000000
10:49:02Z,metrics-server-68d7746867-5xlvt,31268864.000000
10:49:02Z,etcd-bupt-3a,54206464.000000
10:49:02Z,kube-controller-manager-bupt-3a,58200064.000000
10:49:02Z,kube-state-metrics-5644fd8b69-6xcns,31801344.000000
